,text,class
773,"marv! Moonknight era ramadhan ternyata udah 2 taun yang lalu, kgn trio Oscar Isaac",1
774,crazy,1
775,"36 JAM KEAJAIBAN OLLIE BEARMAN

 Jumat bangun pagi, masih mimpiin pole di F2.
 Ditelepon Vasseur, disuruh menggantikan Carlos Sainz
 Belum pernah kemudikan SF-24, terutama di sirkuit segila & sesulit Jeddah",1
776,hamilton kalah  padahal he's the one who's going to have THAT seat ,1
777,what in the swot ,1
778, x.com/maltfouy/statu…,1
779,I'd cry,1
780,"kelompok gue goofy bngt anjir KWKWK

bahasannya apa, template nya apa   ",1
781,maturing is realizing u dont need to watch every content ur favs drop immediately and that doesnt make you any less of a fan,1
782,"kalian yang pake retinol, besok paginya pake niacinamide ga? penasaran ",1
783,me vs my on repeat,1
784,me vs my on repeat  x.com/melawansetan/s…,1
785,click on the screenshot for a surprise,1
786,IBANEZ GUITAR,1
787,"""she choose me""                              ""did she?""",1
788,jir hongjoong rockstar agenda real beneran gue baru sadar,1
789,gue pengen nacific yang shade yeosang tapi ga cocok sama gue (demi photocardnya) :/,1
790,kenapa untuk tipe hp gue casingnya kagak ada yang gemes ,1
791,I don't want a new phone. I NEED A NEW PHONE,1
792,damn I didn't know this... WOYLAAAA,1
793,i bought the mingi one ,1
794,gue perlu testi lipcreamnya di neutral tone aaaa,1
795,gue ga cocok tonenya yeosang....,1
796," TRY ON DAILY MOOD LIP CREAM 

Note: Nacimin undertone-nya warm toned & tanned skin ya!

1. HONGJOONG’s Mood: Sweet Marmalade
2. SEONGHWA’s Mood: Romantic Pink
3. YUNHO’s Mood: Mysterious Mocha
4. YEOSANG’s Mood: Vintage Coral",1
797,mana tour ke indonesianyah ,1
798,[az] member ATEEZ nulis pake bahasa Indonesia di box lip cream nacific  ayo guys serbuuu biar mereka notice kalau inatiny banyak!!!,1
799,wkowkwosksk,1
800,jalanan slipi kosong???????? HAH,1
801,10h gue mendahului 10h yang meninggalkan guwh WKAKAKKAKAKA,1
802,ketinggalan 2 10h ,1
803,yang kedua kosong ARGHHHHH,1
804,cuy gue beneran gapernah dapet 10h yang masuk ke jalur bis 8 terus banting setir ke kiri buat ngindarin macetnya lampu merah di tomang damn,1
805,WOAH,1
806,"[] 240220 | (@.callmegray) IG POST 

#ATEEZ #에이티즈 @ATEEZofficial",1
807,someone's earphone is leaking music  party bus,1
808,MY GOWRL,1
809,"ALPHAZ always makes me happy
Love you
#JURIN",1
810,i think i smelled fart ,1
811,that was hella smelly in a crowded bus,1
812,gue pengen jjajangmyeon dah ......,1
813,????? SO ... https://x.com/korbangengtai//korbangengtai/status/1759703981767717138…,1
814,setengahjem nunggu 10h bejingz ,1
815,screw the plan to nap,1
816,jaklingko is comfy until you get a driver yang ugal ,1
817,gue mo muntah,1
818,wadepuk,1
819,it'll prolly be wild,1
820,damn i thought........,1
821,the lore deepens..,1
822,damn ,1
823,옷에 저의 변이 묻으신 분들은 쪽지로 연락 부탁드립니다. 세탁비 보내드리도록 하겠습니다.,1
824,can't sleep yet.... AAAA,1
825,i hope this is a joke. karena it’s about the user not the app ,1
826,Jatuhnya demokrasi Indonesia dan Filipina gara-gara warga negara Singapura ini.,1
827,KWOAKAOAK budget,1
828,romanticismo...,1
829,gue nonton documentary jjajangmyeon terus sekarang kelaperan,1
830,yeosang wears a cat beanie to a music award :O,1
831,"#31주년한터뮤직어워즈2023

레드카펫 SHOT

#ATEEZ #에이티즈",1
832,least thing i’d expect,1
833,wow,1
834,"Kue lapis! 

Semuanya bener tapi workaholic-nya x 2   x.com/leii_mon/statu…",1
835,WHAT AIN'T NO WAY MEREKA HTS..,1
836,guys i happened to be one of the 1% dari yang berhasil gak pernah officially ditembak tp jadi dilamar…kebetulan alhamdulillah cowonya baik….tp kALIAN JANGAN ASAL HTS KRN LIHAT AKU YA TETAP HATI HATIIIIIII ,1
837,"if this isn't you 
@costcoghoul",1
838,"i bet on a losing dog, 2024

pemilu ink on tissue paper (16x16 cm)",1
839,ateez:,1
840,fruity ,1
841,"𝙉𝘼𝘾𝙄𝙁𝙄𝘾 𝙓 𝘼𝙏𝙀𝙀𝙕

𝐒𝐜𝐞𝐧𝐭 𝐢𝐧 𝐁𝐥𝐨𝐨𝐦

여상's Scent 𝐑𝐨𝐬𝐞

프루티 플로럴 
비타민처럼 상큼하고 
이불처럼 포근한 사랑이 넘치는 여상을 닮은 향",1
842,kesambet apa mak gue tibatiba mau ikutan skincare gueh,1
843,awikwok  https://x.com/kumparan/statu/kumparan/status/1758381652382810413…,1
844,langsung sampe ,1
845,LAMA BANGEEET ,1
846,LAMA BANGEEET ,1
847,damn masih wishlist sampai barangnya sudah tidak dijual ,1
848,update: gue masih di ancol  fak u semuah yang ngide kmpanye hari ini,1
849,OWKWOWKWIW,1
850,Hai kak. Koridor 14: Senen - JIS mengalami perpendekan rute menjadi Senen - Landasan Pacu (sebelumnya Halte Landasan Pacu Timur) terkait adanya kegiatan di sekitar JIS. Sementara tidak melayani Halte Danau Agung s/d JIS..Terima kasih ^MB,1
851,ancol ga gerak tai banget luh kosong satu,1
852,gue benci banget,1
853,kayak bakal menang aje luh,1
854,panas banget eek,1
855,"tolol parkir di pinggir jalan, kalo kagak macet aja gue suruu derek luh",1
856,yang kmpanye kayak eek semua,1
857,this can't be real https://x.com/binus_fess/sta/binus_fess/status/1755444874676240395…,1
858,kalo ga kuliah gue gamau masuk gila semua jalan macetnya udah gila gue mau marah,1
859,mana ada demo lagi gajelas,1
860,an almost is so HAJXHAKDJAKFHAJNdhjshJdvajfjs,1
861,this session is oversimplifying biology........,1
862,me rizzing you up,1
863,so real,1
864,"dad: “gimana kuliahnya?”
me:",1
865,i drank a sip of my mocha and not even a minute langsung mau berak,1
866,idk if it can be called mocha or not but there's caffeine and chocolate in it,1
867,taib,1
868,*jpf toji kerufuk makin lama mukanya makin mirip tsuda kenjiro dah ,1
869,bukan kali pertama tapi tetap kena ,1
870,tv tije suka ngeprenk apa ya,1
871,tv tije suka ngeprenk apa ya,1
872,gue diprenk bjing,1
873,kentut,1
874,MO GANTI KOK GABISA,1
875,gue mau dn kayak zher dah,1
876,"@pikajcng
 izin",1
877,hongjoong mirip doja cat banget dah guw baru sadar,1
878,i see hongjoong in doja cat's face,1
879,clean..... i want,1
880,botanical resin keycaps ,1
881,i love the idea of pimple patch they blurred my pimples until it's gone (i can't see it there) (i hope i didn't left any acne scars),1
882,a song written easily is so good tffffff IT'S ON MY LOOP AGAIN WELCOME ONEUS,1
883,idol yang hadir di gda tadi kebakar aseli merasakan angin sunter tj priok ancol di jis wkwowkwoke,1
884,4???????,1
885,"4 years ago today, ATEEZ released ‘Answer.’",1
886,"not even a basic one, damn",1
887,Makanya saya ajari Rangkaian Listrik sejak dini.  x.com/AleamsBarra/st…,1
888,WKAKAKAKKA,1
889,"Anjrit yeosang

""Lu mo jadi bini gw cukup ngimpi aj""",1
890,"ini sunib doang apa yang pake python power electronic, tutornya dikit banget di internet ",1
891,gue kena sb gx si,1
892,crazy how my skin was soooo good a week ago and by only a week it's getting worse so fast man leave me and my pretty skin alone ,1
893,fisika aneh bangeg,1
894,wtb chatgpt premium #zonauang #zonaba,1
895,"[] #ATINY 에게 보내는 1년의 순간들

#ATEEZ #에이티즈 
@ATEEZofficial
⠀",1
896,i hate the fact that people who's not a priority who sat on priority seats didn't even care about people that really needed the seat. and they will look for seats that are other than the priority seats (I don't hate the prioritized people for looking for it),1
897,totot,1
898,gue pukul yamg kirim,1
899,"babu! maaf, ini cuma perasaan sender atau mereka emang mirip ya...?",1
900,WOEY SAMA RYU SEUNG RYONG  KEREN BANGET,1
901,"[] ATEEZ - ‘미친 폼 (Crazy Form)’ with Ryu Seung Ryong

#ATEEZ #에이티즈 @ATEEZofficial",1
902,they're so smart for that wow,1
903,what's with the moon phases tho  ik it's related since ada pernah dimention crescent tapi HAH (I'm clueless),1
904,never ending bottom of stomach (I'm near my period),1
905,"@earthpeoplehehe
 halo caratan https://x.com/zhouang/status/zhouang/status/1729810629362417666…",1
906,gue bahkan gatau lagi MAMA,1
907,giliran gue mepet dapetnya yang santai bjirz,1
908,biasa sopirnya nyerobot gitu tumbenan dah dapet sopir santai,1
909,aselik macet tomang eek banegt,1
910,biasa sopirnya nyerobot gitu tumbenan dah dapet sopir santai,1
911,tai banget lupa bawa air minum ,1
912,mr abdul bari carrying my ada class (again),1
913,damn i want a big brother,1
914,"hanbin gifted his sister a iphone 15 pro? omg...  (this was uploaded on her story)

 areum, send the phone you want
 crazy, it's iphone 15 pro haeng-nim",1
915,semester 3 tai bamget,1
916,semuanya project ,1
917,nilai uts yang gue expect bagus malah kebalikannya dan sebaliknya......,1
918,i still do love brainstorming to choose for profile picture and header,1
919,ballsack,1
920,Lucu juga ni jepit biji kucing tanyarl,1
921,i feel like i must say it,1
922,semoga gue ga kena uti ,1
923,jalanan depan kantor pos lurusan katedral kayak berak,1
924,pertemuan arus tai,1
925,kesiangan bangsatz,1
926,tlonk egk bisa tidur,1
927,tapi mata gue udah perih ,1
928,biznet kenapa coksssssss,1
929,wtb youtube premium #zonaba #zonauangᅠ,1
930,317k??? wild,1
931,,1
932,kim kardashian as yuji’s mom,1
933,ejjdhskgk,1
934,"Tahun 2023 mulai diisi oleh banyak musisi atau band Jepang yang menggelar konsernya di Indonesia, mulai dari tur-nya sendiri atau diundang di suatu event jejepangan seperti: Kana-Boon, Yoasobi, Radwimps, Flow, Baby-Metal dan lainnya.",1
935,geez,1
936,like this,1
937,mgantuk,1
938,calm your tits girl,1
939,@yeoracula,1
940,o_o,1
941,being the oldest daughter is constantly feeling lonely and will never be enough for their mother,1
942, oOOoo https://x.com/gyunhostiny/st/gyunhostiny/status/1677220333844037632…,1
943,yeosang in the airplane:,1
944,"doing anything for my bf even if he told me to ""remove aja followers kamu yang akunnya karpet merah soalnya mahasiswa lagi sering demo""",1
945,i don't get what he said but okay your wish is my command,1
946,hUH,1
947,WOW,1
948,"[230624] 2:20PM KST/12:20PM WIB: 

- now
- we’re in jakarta, right 
- +
- it’s real nasi goreng",1
949,hUH,1
950,WOW,1
951,"[230624] 2:20PM KST/12:20PM WIB: 

- now
- we’re in jakarta, right 
- +
- it’s real nasi goreng",1
952,buset 1024 update gerceo amat,1
953,1024update*,1
954,:O,1
955,"[] #청양고추Vibe with #fromis9

#BOUNCY_Challenge #ATEEZ #에이티즈",1
956,I JUST DON'T GET IT HOW IS IT GROW WIDER LIKE THAt,1
957, from this                       to this,1
958,GREW*,1
959,YUNHO I CANT BREATHEEEEEEEE ,1
960,"""yeosang is mine""",1
961,HOW TF …,1
962,230617 미팬 #에이티즈 #ATEEZ #홍중 #HONGJOONG #섹시뽀쨕홍중 #항상보고싶홍,1
963,"230617 음악중심 미니팬미팅

#에이티즈 #ATEEZ
#여상 #YEOSANG",1
964,"[] 'K-909' Behind Photo 
⠀
티니들에게 보여주는 첫 BOUNCY에
더 멋있고 파워풀한 무대 완성
청량미까지 보여주는 매력 부자 티즈들
⠀
#K909 #ATEEZ #에이티즈",1
965,BUSET BANG,1
966,"[] 230617 | MINGI

#ATEEZ #에이티즈 @ATEEZofficial",1
967,"230617 
#홍중 #hongjoong #에이티즈 #ateez",1
968,ignore my cs ass brain,1
969,SLOW IT DOWN MAKE IT BOUNCY,1
970,"this world is immaculate,,,",1
971,JDSFSKF I LOVE THE NEW ALBUM!!,1
972,230616 뮤뱅 #에이티즈 #ATEEZ #홍중 #HONGJOONG #섹시뽀쨕홍중 #항상보고싶홍,1
973,"230616 뮤뱅 중간 외출 preview

#ATEEZ #에이티즈 #YEOSANG #강여상 #여상",1
974,"230615 쇼케이스 
8 Makes 1 Team ♡
#ATEEZ #에이티즈",1
975,their back dancers must have strong back (THEY  LOOK LIKR THEY'RE ENJOYING IT VERY MUCH),1
976,but they're back dancers so...,1
977,“i got a rose from seonghwa!” “i touched jongho’s hand!!” “yeosang blew me a kiss!!!”,1
978,SLOW IT DOWN MAKE IT BOUNCY ,1
979,the lil dancey dancey cuz atinys called him doberman IM SO DEVASTATED ,1
980,이남자의 땀이 진주로 보인다,1
981,yeosang is so pretty like LOOK at him!,1
982,i am so happy for yeosang,1
983,I WANNA WATCH IT TOOOOOOOOOO,1
984,KANG YEOSANG SOLO DANCE BREAK FOR THIS WORLD OH MY GOD ,1
985,GUYS LOOK AT HIM HE SO HAPPY ,1
986,EEEE,1
987,"[] MINGI THE WORLD EP.2 : OUTLAW Comeback Showcase

#BOUNCY #OUTLAW #ATEEZ #에이티즈",1
988,:V https://x.com/binus_fess/sta/binus_fess/status/1668122832394670081…,1
989,I AM SO PROUD OF THEM,1
990,"[] tickers for ATEEZ in Singapore completely sold out within 30 minutes, and more than 70,000 people waited in line to get their tickets

#ATEEZ #에이티즈 @ATEEZofficial",1
991,Keren,1
992,was dat logo teezers,1
993,"[] ATEEZ(에이티즈) THE WORLD EP.2 : OUTLAW Concept Photo 4 '여상(YEOSANG)'
⠀
2023. 06. 16 1PM RELEASE
⠀
#OUTLAW #BOUNCY #ATEEZ #에이티즈 #YEOSANG #여상",1
994,:O,1
995,"[] ATEEZ(에이티즈) THE WORLD EP.2 : OUTLAW Concept Photo 4 '여상(YEOSANG)'
⠀
2023. 06. 16 1PM RELEASE
⠀",1
996,Woy Aldi Taher tanggung jawab WJEHJWKW w lagi di cafe trus tiba-tiba Yellow diputer dan orang-orang di sekitar pada senyam-senyum atau ga ketawa….. udah rusak ni lagu,1
997,i mean...,1
998,siapa yang setuju si ngengat cepak itu mirip mingi?,1
999,ERIN T_T,1
1000,:((((  x.com/YeosangGlobal/…,1
1001,??#?£-£+£+,1
1002,"[] ATEEZ(에이티즈) THE WORLD EP.2 : OUTLAW Concept Photo 3 '홍중(HONGJOONG)'
⠀
2023. 06. 16 1PM RELEASE
⠀",1
1003,"[#아이돌라디오3 앨범 230605]

Ep#77_믿고 듣는 신용 KARD (with KARD)

헤드셋이 이렇게 잘 어울리는 DJ들 본 적 있나요? 
@ATEEZofficial
#MBC #라디오 #IDOLRADIO #아이돌라디오 #아돌라
#ATEEZ #에이티즈 #홍중 #윤호 #쭝디 #댕디 #댕쭝디 #호홍야",1
1004,"[] ATEEZ(에이티즈) THE WORLD EP.2 : OUTLAW Concept Photo 2
⠀
2023. 06. 16 1PM RELEASE
⠀
#OUTLAW #BOUNCY #ATEEZ #에이티즈",1
1005,"[] ATEEZ(에이티즈) THE WORLD EP.2 : OUTLAW Concept Photo 2 '산(SAN)'
⠀
2023. 06. 16 1PM RELEASE
⠀
#OUTLAW #BOUNCY #ATEEZ #에이티즈 #SAN #산",1
1006,"[] ATEEZ(에이티즈) THE WORLD EP.2 : OUTLAW Concept Photo 2 '민기(MINGI)'
⠀
2023. 06. 16 1PM RELEASE
⠀
#OUTLAW #BOUNCY #ATEEZ #에이티즈 #MINGI #민기",1
1007,JAWLINE HITS HARD,1
1008,"[] ATEEZ(에이티즈) THE WORLD EP.2 : OUTLAW Concept Photo 2 '우영(WOOYOUNG)'
⠀
2023. 06. 16 1PM RELEASE
⠀",1
1009,"[] ATEEZ(에이티즈) THE WORLD EP.2 : OUTLAW Concept Photo 2 '성화(SEONGHWA)'
⠀
2023. 06. 16 1PM RELEASE
⠀
#OUTLAW #BOUNCY #ATEEZ #에이티즈 #SEONGHWA #성화",1
1010,"[] ATEEZ(에이티즈) THE WORLD EP.2 : OUTLAW Concept Photo 2 '윤호(YUNHO)'
⠀
2023. 06. 16 1PM RELEASE
⠀
#OUTLAW #BOUNCY #ATEEZ #에이티즈 #YUNHO #윤호",1
1011,"[] ATEEZ(에이티즈) THE WORLD EP.2 : OUTLAW Concept Photo 2 '홍중(HONGJOONG)'
⠀
2023. 06. 16 1PM RELEASE
⠀
#OUTLAW #BOUNCY #ATEEZ #에이티즈 #HONGJOONG #홍중",1
1012,"[] ATEEZ(에이티즈) THE WORLD EP.2 : OUTLAW Concept Photo 2 '여상(YEOSANG)'
⠀
2023. 06. 16 1PM RELEASE
⠀
#OUTLAW #BOUNCY #ATEEZ #에이티즈 #YEOSANG #여상",1
1013,ateez gila anjay,1
1014,orgil,1
1015,"[] ATEEZ(에이티즈) THE WORLD EP.2 : OUTLAW Concept Photo 2 '성화(SEONGHWA)'
⠀
2023. 06. 16 1PM RELEASE
⠀",1
1016,OWKWJSUWJDNWND,1
1017,"[] ATEEZ(에이티즈) THE WORLD EP.2 : OUTLAW Concept Photo 2 '윤호(YUNHO)'
⠀
2023. 06. 16 1PM RELEASE
⠀",1
1018,their growth oh my God so proud of them,1
1019,the places they’re performing at oh my god ???  x.com/ATEEZofficial/…,1
1020,"[] To the OUTLAW
작전일이 다가온다.
⠀
#에이티즈 #ATEEZ #OUTLAW #To_the_OUTLAW",1
1021,"[] Playlist for K-HOT CHILLI PEPPERS TRUCK

#OUTLAW #BOUNCY #ATEEZ #에이티즈 @ATEEZofficial",1
1022,:o,1
1023,#에이티즈 #ATEEZ #OUTLAW #To_the_OUTLAW,1
1024," #YEOSANG #OUTLAW

#여상 #에이티즈 #ATEEZ #ATEEZfanart 
@ATEEZofficial",1
1025,fixed it,1
1026,"6월 컴백 라인업 
COMEBACK LINE-UP IN June
Which team do you most look forward to?",1
1027,JAKARTA TANGGAL BERAPAA!!,1
1028,"[] MISSION DISTRICT Calendar
⠀
If you wanna know how,
⠀
#ATEEZ #에이티즈 #OUTLAW #MISSION_DISTRICT #MISSION_DELIVERY",1
1029,"[] ATEEZ(에이티즈) THE WORLD EP.2 : OUTLAW Concept Photo 1 ‘우영(WOOYOUNG)’
⠀
2023. 06. 16 1PM RELEASE
⠀
#OUTLAW #BOUNCY #ATEEZ #에이티즈 #WOOYOUNG #우영",1
1030,"[] ATEEZ(에이티즈) THE WORLD EP.2 : OUTLAW Concept Photo 1 ‘여상(YEOSANG)’
⠀
2023. 06. 16 1PM RELEASE
⠀
#OUTLAW #BOUNCY #ATEEZ #에이티즈 #YEOSANG #여상",1
1031,Yunho is so adorable ,1
1032,"230529
#ATEEZ #에이티즈 #정윤호 #윤호 #YUNHO",1
1033,[230529] #YUNHO press photo,1
1034,Funniest twitter interaction you’ve ever seen ?,1
1035,MINGI,1
1036,230529 #ATEEZ #에이티즈 #MINGI #민기 #SONGMINGI #송민기 #널설레게해줄게,1
1037,PANAAAS,1
1038,,1
1039,"Rules: no cheating! You're starring in a movie with the last celebrity you saved in your gallery. The last song you've listened to is the title.  Who/what is it?

ANJRIT WKWKWKWKWK  x.com/luna_w053/stat…",1
1040,!!!,1
1041,gue keinget dulu pulang sekolah baringan di sofa langsung main hp dengerin love story terus main game monyet gatau namanya apa,1
1042,"i took a mirror selfie with my coca cola case BUT I CAN'T FIND THE PIC, pura-pura kayak minum dari kaleng coca cola",1
1043,it was 10 years ago????,1
1044,HONGJOONG MANA ANJAY,1
1045,"[] ATEEZ(에이티즈) THE WORLD EP.2 : OUTLAW Concept Photo 1 ‘성화(SEONGHWA)’
⠀
2023. 06. 16 1PM RELEASE
⠀",1
1046,"oke bukan gitu maksudnya cuman biasanya hongjoong dulu,, TAPI SEONGHWA KEREN FAKWBFAJKLSA",1
1047,IN THAT HAIR!!!!!!! AGAIN!!!!!,1
1048,guys doain w juara 1 ya,1
1049,"Buat yang suka ilustrasi dan desain, saatnya berkontribusi untuk Jakarta yang sedang mencari ikonnya!

Caranya dengan ikutan ""Lomba Desain Ikon Resmi Jakarta"" dan raih kesempatan menangkan hadiah total Rp33 juta!

Kirimkan KTP, CV dan portfolio karya terbaik kalian dengan format…",1
1050,,1
1051,"please support ateez comeback, hongjoong is out here selling chilli peppers ",1
1052,"Apparently there's a reason why you want to bite someone you love or think is cute, it's called cute aggression. It's literally too cute for your brain to handle and biting them gives you the somatic release. The human experience amazes me lol",1
1053,ok..,1
1054,"Chamber Buffs/Changes (PBE) | #VALORANT
~ Trademark (C) Disabled Range Increased from 4000 to 5000, and Arm Speed Reduced from 4s to 2s

~ Rendezvous (E) can now be instantly equipped out of a teleport.

~ Tour De Force (X) Fire Rate has been increased by 15%",1
1055, https://x.com/snowangja/stat/snowangja/status/1661900457529475073…,1
1056,WHAT A SAYING,1
1057,manifesting clear skin and money ,1
1058,"City lookout  

#ATEEZfanart #HONGJOONG #MINGI",1
1059,"Choose your outlaw partner!  

#ATEEZfanart #ATEEZ_OUTLAW",1
1060,hongjoong,1
1061,I want to see him with tattoos,1
1062,"slimguard nyaman, tipisnya ",1
1063,Tanyarl  GIRLS ONLY  Cewe2 plis kasi tau rekomendasi pembalut yg nyaman dongg... ini beli macem2 pembalut karena pgn nyoba2 soalnya biasanya dibeliin ibu Btw itu harganya di supermarket ditempatku yaa...,1
1064,,1
1065, x.com/atzpearl/statu…,1
1066,hivi donh https://x.com/binus_fess/sta/binus_fess/status/1661849294541066241…,1
1067,reality club,1
1068,uhm https://x.com/binus_fess/sta/binus_fess/status/1661744935526346760…,1
1069,"[] ATEEZ(에이티즈) - OPERATION : ‘DJANGO’ (ATEEZ on Undercover) 
⠀
CHOOSE YOUR OUTLAW PARTNER
⠀
http://youtu.be/TjsTeliRaOY
⠀
#OUTLAW #BOUNCY #ATEEZ #에이티즈",1
1070,bouncy,1
1071,"[] ATEEZ THE WORLD EP.2 : OUTLAW Tracklist
⠀
2023. 06. 16 1PM RELEASE
⠀
#OUTLAW #BOUNCY #ATEEZ #에이티즈",1
1072,TAME IMPALA IN BARBIE'S SOUNDTRACK HUH,1
1073,"ego lo gede amat dah, gue liatin beberapa hari kedepan jadi badut /nbh",1
1074,and the san sea otter agenda continues,1
1075,new agenda unlocked: san sea otter,1
1076,KAMBING,1
1077,"[] ATEEZ(에이티즈) - OPERATION : ‘Dune’ (HONGJOONG, MINGI on Undercover)
⠀
CHOOSE YOUR OUTLAW PARTNER
⠀",1
1078,"[] ATEEZ(에이티즈) - OPERATION : ‘Dune’ (HONGJOONG, MINGI on Undercover)
⠀
CHOOSE YOUR OUTLAW PARTNER
⠀
http://youtu.be/dFg7FEe0NcM
⠀
#OUTLAW #BOUNCY #ATEEZ #에이티즈 #HONGJOONG #홍중 #MINGI #민기",1
1079,NJINGG ATEEZ,1
1080,i'd cry,1
1081,knowing that this is yeosang on the daily is deeply heart wrenching  x.com/sanniebenito/s…,1
1082,prolly gon rant a bit about what i just heard,1
1083,Oh and gue gamau nganggep dia mantan sumpah like what the fuck ,1
1084,okay that's all (again),1
1085,buat guwehj https://x.com/Juliancrown_/s/Juliancrown_/status/1660134442474819584…,1
1086,"[] ATEEZ(에이티즈) - OPERATION : ‘Outlaw’ (SAN, WOOYOUNG on Undercover)
⠀
CHOOSE YOUR OUTLAW PARTNER
⠀
http://youtu.be/lC60PTZysSI
⠀
#OUTLAW #BOUNCY #ATEEZ #에이티즈 #SAN #산 #WOOYOUNG #우영",1
1087,"[] OPERATION Preview Poster : ‘Outlaw’ (SAN, WOOYOUNG on Undercover)
⠀
CHOOSE YOUR OUTLAW PARTNER
⠀
2023. 06. 16 RELEASE
⠀
#OUTLAW #BOUNCY #ATEEZ #에이티즈 #SAN #산 #WOOYOUNG #우영",1
1088,"gue pusingin balik lo, milih soal yang kagak jelas asal usulnya",1
1089,"tapi gue ga yakin udah begini dibaca sih, tapi yaudah this is the most proper way to answer it ",1
1090,i need that soundboard  https://x.com/binus_fess/sta/binus_fess/status/1659927698188402690…,1
1091,ini malem tapi panasnya bjir,1
1092,this man... ,1
1093,BODY PROPORTIONS,1
1094,mgantuk,1
1095,"""transit to you over oceans just to call you my home""",1
1096,leisure ,1
1097,manifesting nonton ateez live pls pls pls,1
1098,Kalau yang gini nyusahin enggak?   x.com/adit_insomnia/…,1
1099,pake nanya,1
1100,LUCUUUUUU,1
1101,dont think a single person ever expected ateez and pentatonix to collab but still served,1
1102,What is the most random collab of all-time?,1
1103,KKWKWKWKKWKW https://x.com/binus_fess/sta/binus_fess/status/1658810958998036485…,1
1104,"brand sepatu/sendal wanita indo kl harus bikin ukuran sepatu di atas 25,5cm/41 ke atas:",1
1105,fr y'all calling ateez with tis gue berasa kepanggil dikit kalo lagi spacing out baca tweet,1
1106,"keren juga karaoke ini ada add lagu xikers KWKWKWKW KECE tapi yang rockstar doabg, ngelompatin tricky house ok",1
1107,lagu ateez lumayan juga tapi ga semua tapi lumayan TERUS ADA CYBERPUNK!!!! tapi susah nyanyiin lagu ateez sendirian,1
1108,HE DID TAHT,1
1109,"[#예찬] 하투
#xikers #싸이커스",1
1110,"Dengan sinar rembulan yg indah nun jauh disana dengan melodi fotosintesis yg melekat lembut pada darah nadi, tanah kita melepas candu kepada tulang ini seonghwa getih aing KUMAHA BARUDAK? WELL.",1
1111,ateez biker,1
1112,ATEEZ RACERS!!!!!!!!!!!,1
1113,FUCKING FINALLY,1
1114,deja vu did it first but (finally again),1
1115,k hot chilli pepper ok,1
1116,i can't not think about red hot chilli pepper after,1
1117,NJINGGG ATEEZ MOTORAN,1
1118,the lower back pain while period <<<,1
1119,jsdhsknfksnfksjfkskdj,1
1120,"[] ATEEZ THE WORLD EP.2 : OUTLAW 예약 판매 안내 
  
ATEEZ THE WORLD EP.2 : OUTLAW의 예약 판매가 금일(17일)부터 시작됩니다. 
자세한 내용은 오피셜 플랫폼을 통해 확인 부탁드립니다. 
  ",1
1121,JSHDUAJDJSKFJSJ,1
1122,INA ATINY mulai nabung ya ^O^,1
1123,tiktok gue isinya belajar mobil semua is this a sign buat les mobil,1
1124,"‘slow it down, make it bouncy’",1
1125,"[] ATEEZ THE WORLD EP.2 : OUTLAW ‘BOUNCY (K-HOT CHILLI PEPPERS)’ Title Poster
⠀
2023. 06. 16 RELEASE
⠀",1
1126,"[] ATEEZ THE WORLD EP.2 : OUTLAW ‘BOUNCY (K-HOT CHILLI PEPPERS)’ Title Poster
⠀
2023. 06. 16 RELEASE
⠀
#OUTLAW #BOUNCY #ATEEZ #에이티즈",1
1127,bjir wave to earth ke sunter ,1
1128,roti + sambel bawang >>>,1
1129,today and tomorrow  sunset rollercoaster and wave to earth ,1
1130,nangis dikit,1
1131,Les ekspres,1
1132,banyakin 10h pas weeknd plz ini dalam 1 jam masa gaada 10h,1
1133,"Memanggil petrus sihombing hutabarat samyang jakandor memantul terbang bebas jumanji

Memang mantap gila pepet terus sampe hati terombang ambing hubungan bertambah berat sampe sayang jgn kasih kendor memang mantap betul teruskan bambang the best badass juancok mantap anjing",1
1134,kim hongjoong you are so cool.,1
1135,what in au is this,1
1136,"pipi chubby terus kalau senyum ada dua lubangnya gitu. Karna aku itungannya orang asing, aku nggak bisa kan sembarangan langsung cubit pipi dia karna gemes. Nanti dia nyangka apaan, But ini anak emang lucu. Alhasil aku usak aja kepalanya dan ngasih semangat, sekalian  (cont..)",1
1137,/pos,1
1138,ini sc sofar tiap kali sampe rumah gapernah gue sentuh lagi KWKWKWKWKWK,1
1139,"my thoughts in class: ""gue lanjut belajar dirumah ajadah""",1
1140,WOKWKWKWKWKEKWSOK,1
1141,https://x.com/hongverz/statu/hongverz/status/1655887955108454402…,1
1142,little fluffy cloud,1
1143,https://t.co/GSxozFIyUl,1
1144,what a man,1
1145,panas bangset,1
1146,banget,1
1147,Wow,1
1148,aespa punya official pinterest probably one of the coolest marketing game THIS IS EXACTLY WHAT I WANT ,1
1149,gue lagi laper terus fyp gue isinya makanan semua what the fawk,1
1150,mama mau uang,1
1151,mau kerja,1
1152,lupa bawa kacamata girlie,1
1153,funniest fansign answers by seonghwa,1
1154,"[BREAKING] Kim Hongjoong from ATEEZ made a history of his own by proposed a rule change to allow their fans to film at their Japan concerts. He understands the regulations boundaries, but he doesn't want the fans go through it. He regrets of not making this changes happen sooner.",1
1155,njingggg back pain,1
1156,i could have poppy in any mood of my playlists,1
1157,i didn’t notice that poppy’s genre is alternative metal,1
1158,she actually does any genres ,1
1159,METAL POPPY IS BAAACK,1
